brand,model,category,size,storage,color,price,source,webpage,condition,date,article_number,reviews_count,rating,camera_MP,delivery_time
APPLE,iPhone 15 ,Smartphone,6.1,128 GB,Black,719.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203371.html,new,2024-04-15,2203371,(24),4.8,48 MP,Auslieferung in 1-2 Werktagen
XIAOMI,Redmi A2 ,Smartphone,6.52,32 GB,Schwarz,84.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-a2-2178004.html,new,2024-04-15,2178004,(10),4.1,8 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 Pro ,Smartphone,6.1,256 GB,Black Titanium,1029.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203408.html,new,2024-04-15,2203408,(15),4.9,48 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 Pro Max ,Smartphone,6.7,256 GB,Black Titanium,1129.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-max-2203426.html,new,2024-04-15,2203426,(13),4.9,48 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 ,Smartphone,6.1,128 GB,Yellow,719.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203373.html,new,2024-04-15,2203373,(0),,48 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 ,Smartphone,6.1,128 GB,Blue,719.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203374.html,new,2024-04-15,2203374,(8),5.0,48 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
APPLE,iPhone 14 ,Smartphone,6.1,128 GB,Midnight,619.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151025.html,new,2024-04-15,2151025,(12),4.8,12 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 13 ,Smartphone,6.1,128 GB,Starlight,525.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091429.html,new,2024-04-15,2091429,(34),4.7,12 MP,Auslieferung in bis zu 6 Werktagen
APPLE,iPhone 15 Pro Max ,Smartphone,6.7,256 GB,Natural Titanium,1129.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-max-2203429.html,new,2024-04-15,2203429,(33),4.5,48 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
APPLE,iPhone 11 (2020) ,Smartphone,6.1,64 GB,Black,399.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-11-2020-2028715.html,new,2024-04-15,2028715,(67),4.7,12 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 Pro ,Smartphone,6.1,256 GB,White Titanium,1029.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203409.html,new,2024-04-15,2203409,(1),5.0,48 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 13 ,Smartphone,6.1,128 GB,Green,525.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2118876.html,new,2024-04-15,2118876,(0),,12 MP,Auslieferung in bis zu 6 Werktagen
APPLE,iPhone 15 Pro ,Smartphone,6.1,128 GB,Natural Titanium,929.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203405.html,new,2024-04-15,2203405,(12),4.3,48 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 14 ,Smartphone,6.1,128 GB,Purple,619.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151027.html,new,2024-04-15,2151027,(12),4.8,12 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 ,Smartphone,6.1,256 GB,Black,816.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203376.html,new,2024-04-15,2203376,(5),4.8,48 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 Pro Max ,Smartphone,6.7,256 GB,Blue Titanium,1129.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-max-2203430.html,new,2024-04-15,2203430,(15),4.9,48 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
XIAOMI,Redmi 13C ,Smartphone,6.74,128 GB,Midnight Black,119.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-13c-2219843.html,new,2024-04-15,2219843,(3),4.7,50 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
APPLE,iPhone 15 ,Smartphone,6.1,128 GB,Pink,719.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203372.html,new,2024-04-15,2203372,(7),4.4,48 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
APPLE,iPhone 15 ,Smartphone,6.1,256 GB,Yellow,816.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203379.html,new,2024-04-15,2203379,(0),,48 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 Pro ,Smartphone,6.1,256 GB,Natural Titanium,1029.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203410.html,new,2024-04-15,2203410,(17),4.0,48 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 Pro ,Smartphone,6.1,256 GB,Blue Titanium,1029.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203411.html,new,2024-04-15,2203411,(11),4.8,48 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
SAMSUNG,Galaxy A15 4G ,Smartphone,6.5,128 GB,Blue Black,169.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a15-4g-2221378.html,new,2024-04-15,2221378,(0),,50 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
APPLE,iPhone 15 Pro Max ,Smartphone,6.7,256 GB,White Titanium,1129.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-max-2203427.html,new,2024-04-15,2203427,(9),4.8,48 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
APPLE,iPhone SE (2022) ,Smartphone,4.7,64 GB,Midnight,383.95,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-se-2022-2118897.html,new,2024-04-15,2118897,(8),4.5,12 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 Pro ,Smartphone,6.1,128 GB,Blue Titanium,929.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203407.html,new,2024-04-15,2203407,(18),4.9,48 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 13 ,Smartphone,6.1,128 GB,Midnight,525.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091423.html,new,2024-04-15,2091423,(78),4.6,12 MP,Auslieferung in 1-2 Werktagen
SAMSUNG,Galaxy A55 5G ,Smartphone,6.6,256 GB,Awesome Lilac,479.95,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a55-5g-2237092.html,new,2024-04-15,2237092,(1),5.0,50 MP,Auslieferung in bis zu 6 Werktagen
APPLE,iPhone 11 (2020) ,Smartphone,6.1,128 GB,Black,497.95,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-11-2020-2028727.html,new,2024-04-15,2028727,(50),4.5,12 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 Pro ,Smartphone,6.1,128 GB,Black Titanium,929.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203403.html,new,2024-04-15,2203403,(28),4.9,48 MP,Auslieferung in 1-2 Werktagen
SAMSUNG,Galaxy A15 4G ,Smartphone,6.5,128 GB,Blue,169.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a15-4g-2221377.html,new,2024-04-15,2221377,(0),,50 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
APPLE,iPhone 15 ,Smartphone,6.1,256 GB,Blue,829.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203380.html,new,2024-04-15,2203380,(2),5.0,48 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
APPLE,iPhone SE ,Smartphone,4.7,128 GB,Midnight,430.95,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-se-2118902.html,new,2024-04-15,2118902,(9),4.4,12 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
APPLE,iPhone 15 Pro Max ,Smartphone,6.7,512 GB,Black Titanium,1342.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-max-2203431.html,new,2024-04-15,2203431,(5),5.0,48 MP,Auslieferung in bis zu 7 Werktagen
SAMSUNG,Galaxy A55 5G ,Smartphone,6.6,256 GB,Awesome Navy,479.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a55-5g-2237090.html,new,2024-04-15,2237090,(0),,50 MP,Auslieferung in bis zu 7 Werktagen
SAMSUNG,Galaxy Z Flip5 ,Smartphone,6.7,512 GB,Graphite,844.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-z-flip5-2193034.html,new,2024-04-15,2193034,(57),4.5,12 MP,Auslieferung in bis zu 6 Werktagen
APPLE,iPhone 14 ,Smartphone,6.1,128 GB,Starlight,619.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151026.html,new,2024-04-15,2151026,(24),4.9,12 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 13 ,Smartphone,6.1,128 GB,Blue,525.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091439.html,new,2024-04-15,2091439,(3),4.7,12 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
APPLE,iPhone 13 ,Smartphone,6.1,128 GB,Pink,525.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091433.html,new,2024-04-15,2091433,(2),5.0,12 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
SAMSUNG,Galaxy S23+ ,Smartphone,6.6,256 GB,Phantom Black,699.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167374.html,new,2024-04-15,2167374,(155),4.6,50 MP,Auslieferung in bis zu 6 Werktagen
APPLE,iPhone 15 ,Smartphone,6.1,128 GB,Green,719.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203375.html,new,2024-04-15,2203375,,5.0,48 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
APPLE,iPhone 14 ,Smartphone,6.1,128 GB,Blue,619.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151029.html,new,2024-04-15,2151029,(12),4.8,12 MP,Auslieferung in 1-2 Werktagen
SAMSUNG,Galaxy A54 5G ,Smartphone,6.4,128 GB,Awesome Lime,347.95,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a54-5g-2173979.html,new,2024-04-15,2173979,(320),4.4,50 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 13 ,Smartphone,6.1,256 GB,Starlight,629.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091353.html,new,2024-04-15,2091353,(6),4.8,12 MP,Auslieferung in bis zu 6 Werktagen
SAMSUNG,Galaxy A55 5G ,Smartphone,6.6,256 GB,Awesome Iceblue,479.95,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a55-5g-2237093.html,new,2024-04-15,2237093,(0),,50 MP,Auslieferung in bis zu 6 Werktagen
XIAOMI,Redmi Note 13 5G ,Smartphone,6.67,256 GB,Graphite Black,254.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-5g-2220891.html,new,2024-04-15,2220891,(8),4.9,108 MP,Auslieferung in bis zu 6 Werktagen
SAMSUNG,Galaxy S23 ,Smartphone,6.1,128 GB,Phantom Black,629.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167353.html,new,2024-04-15,2167353,(272),4.4,50 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
XIAOMI,Redmi Note 13 Pro+ 5G ,Smartphone,6.67,512 GB,Midnight Black,413.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-pro-5g-2220879.html,new,2024-04-15,2220879,(4),5.0,200 MP,Auslieferung in bis zu 6 Werktagen
APPLE,iPhone 15 Pro ,Smartphone,6.1,128 GB,White Titanium,929.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203404.html,new,2024-04-15,2203404,(11),4.9,48 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 Pro Max ,Smartphone,6.7,512 GB,Natural Titanium,1349.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-max-2203433.html,new,2024-04-15,2203433,(6),5.0,48 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
SAMSUNG,Galaxy S24 Ultra ,Smartphone,6.8,256 GB,Titanium Black,1179.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-ultra-2220737.html,new,2024-04-15,2220737,(889),4.7,200 MP,Auslieferung in 1-2 Werktagen
SAMSUNG,Galaxy A55 5G ,Smartphone,6.6,128 GB,Awesome Navy,429.95,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a55-5g-2237050.html,new,2024-04-15,2237050,(0),,50 MP,Auslieferung in 1-4 Werktagen
NOTHING,phone (2a) ,Smartphone,6.7,128 GB,Weiss,329.95,mediamarkt,https://www.mediamarkt.ch/de/product/_nothing-phone-2a-2223932.html,new,2024-04-15,2223932,(0),,50 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
SAMSUNG,Galaxy S23 ,Smartphone,6.1,256 GB,Green,691.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167361.html,new,2024-04-15,2167361,(274),4.4,50 MP,Auslieferung in 1-2 Werktagen
SAMSUNG,Galaxy S24+ ,Smartphone,6.7,256 GB,Onyx Black,914.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-2220719.html,new,2024-04-15,2220719,(210),4.5,50 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
APPLE,iPhone 15 Plus ,Smartphone,6.7,128 GB,Black,849.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-plus-2203388.html,new,2024-04-15,2203388,(4),3.3,48 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
APPLE,iPhone 15 Pro Max ,Smartphone,6.7,512 GB,White Titanium,1349.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-max-2203432.html,new,2024-04-15,2203432,(0),,48 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
APPLE,iPhone 11 (2020) ,Smartphone,6.1,128 GB,White,497.95,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-11-2020-2028729.html,new,2024-04-15,2028729,(16),4.8,12 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 ,Smartphone,6.1,256 GB,Green,819.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203381.html,new,2024-04-15,2203381,(1),5.0,48 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
SAMSUNG,Galaxy A54 5G ,Smartphone,6.4,128 GB,Awesome Graphite,347.95,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a54-5g-2173981.html,new,2024-04-15,2173981,(326),4.4,50 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
NOTHING,phone (2) ,Smartphone,6.7,256 GB,Grau,549.,mediamarkt,https://www.mediamarkt.ch/de/product/_nothing-phone-2-2189932.html,new,2024-04-15,2189932,(3),4.3,50 MP,Auslieferung in bis zu 6 Werktagen
APPLE,iPhone 15 Pro ,Smartphone,6.1,512 GB,Black Titanium,1228.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203413.html,new,2024-04-15,2203413,,4.3,48 MP,Auslieferung in bis zu 7 Werktagen
SAMSUNG,Galaxy A15 4G ,Smartphone,6.5,128 GB,Yellow,169.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a15-4g-2221379.html,new,2024-04-15,2221379,(0),,50 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
NOTHING,phone (2a) ,Smartphone,6.7,256 GB,Weiss,378.95,mediamarkt,https://www.mediamarkt.ch/de/product/_nothing-phone-2a-2223929.html,new,2024-04-15,2223929,(1),5.0,50 MP,Das Produkt ist online ausverkauft.
APPLE,iPhone 14 Plus ,Smartphone,6.7,256 GB,Starlight,829.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151046.html,new,2024-04-15,2151046,(3),5.0,12 MP,Auslieferung in bis zu 7 Werktagen
SAMSUNG,Galaxy A34 5G ,Smartphone,6.6,256 GB,Awesome Silver,309.70,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a34-5g-2176866.html,new,2024-04-15,2176866,(217),4.3,48 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 14 ,Smartphone,6.1,256 GB,Midnight,720.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151030.html,new,2024-04-15,2151030,,5.0,12 MP,Auslieferung in 1-2 Werktagen
SAMSUNG,Galaxy S24 Ultra ,Smartphone,6.8,512 GB,Titanium Violet,1399.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-ultra-2220735.html,new,2024-04-15,2220735,(888),4.7,200 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
SAMSUNG,Galaxy S23 Ultra ,Smartphone,6.8,512 GB,Green,957.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-ultra-2167389.html,new,2024-04-15,2167389,(613),4.6,200 MP,Auslieferung in 1-2 Werktagen
SAMSUNG,Galaxy S24 Ultra ,Smartphone,6.8,512 GB,Titanium Grey,1399.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-ultra-2220734.html,new,2024-04-15,2220734,(888),4.7,200 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
SAMSUNG,Galaxy A55 5G ,Smartphone,6.6,256 GB,Awesome Lemon,479.95,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a55-5g-2237094.html,new,2024-04-15,2237094,(0),,50 MP,Auslieferung in bis zu 6 Werktagen
SAMSUNG,Galaxy A55 5G ,Smartphone,6.6,128 GB,Awesome Lilac,429.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a55-5g-2237051.html,new,2024-04-15,2237051,(0),,50 MP,Auslieferung in 1-2 Werktagen
SAMSUNG,Galaxy Z Flip5 ,Smartphone,6.7,512 GB,Cream,1118.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-z-flip5-2193033.html,new,2024-04-15,2193033,(56),4.6,12 MP,Auslieferung in 1-2 Werktagen
NOTHING,phone (2a) ,Smartphone,6.7,128 GB,Schwarz,329.95,mediamarkt,https://www.mediamarkt.ch/de/product/_nothing-phone-2a-2223930.html,new,2024-04-15,2223930,(0),,50 MP,Auslieferung in 1-2 Werktagen
SAMSUNG,Galaxy A25 5G ,Smartphone,6.5,128 GB,Blue Black,259.95,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a25-5g-2216505.html,new,2024-04-15,2216505,(6),4.7,50 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
APPLE,iPhone 14 ,Smartphone,6.1,256 GB,Blue,729.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151034.html,new,2024-04-15,2151034,(7),5.0,12 MP,Auslieferung in 1-2 Werktagen
XIAOMI,Redmi Note 13 Pro+ 5G ,Smartphone,6.67,256 GB,Midnight Black,381.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-pro-5g-2220882.html,new,2024-04-15,2220882,(0),,200 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,Redmi Note 13 5G ,Smartphone,6.67,256 GB,Arctic White,265.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-5g-2220893.html,new,2024-04-15,2220893,(1),5.0,108 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,Redmi Note 13 4G ,Smartphone,6.67,128 GB,Midnight Black,169.,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-4g-2220885.html,new,2024-04-15,2220885,(7),3.7,108 MP,Auslieferung in 1-2 Werktagen
XIAOMI,Redmi Note 13 4G ,Smartphone,6.67,128 GB,Mint Green,178.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-4g-2220886.html,new,2024-04-15,2220886,(3),4.7,108 MP,Auslieferung in bis zu 7 Werktagen
APPLE,iPhone 15 Pro ,Smartphone,6.1,512 GB,Blue Titanium,1242.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203417.html,new,2024-04-15,2203417,(4),4.8,48 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
APPLE,iPhone 12 ,Smartphone,6.1,64 GB,Black,479.95,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-12-2028624.html,new,2024-04-15,2028624,(19),4.5,12 MP,Auslieferung in 1-2 Werktagen
SAMSUNG,Galaxy S24 ,Smartphone,6.2,128 GB,Cobalt Violet,749.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-2220729.html,new,2024-04-15,2220729,(295),4.5,50 MP,Auslieferung in 1-2 Werktagen
SAMSUNG,Galaxy S24 Ultra ,Smartphone,6.8,512 GB,Titanium Black,1399.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-ultra-2220733.html,new,2024-04-15,2220733,(889),4.7,200 MP,Auslieferung in bis zu 6 Werktagen
SAMSUNG,Galaxy S24 Ultra ,Smartphone,6.8,256 GB,Titanium Yellow,1179.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-ultra-2220740.html,new,2024-04-15,2220740,(888),4.7,200 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
SAMSUNG,Galaxy A55 5G ,Smartphone,6.6,128 GB,Awesome Iceblue,429.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a55-5g-2237049.html,new,2024-04-15,2237049,(0),,50 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
SAMSUNG,Galaxy A35 5G ,Smartphone,6.6,128 GB,Awesome Navy,359.95,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a35-5g-2237046.html,new,2024-04-15,2237046,(0),,50 MP,Auslieferung in 1-4 Werktagen
SAMSUNG,Galaxy S24+ ,Smartphone,6.7,256 GB,Cobalt Violet,919.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-2220721.html,new,2024-04-15,2220721,(210),4.5,50 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,Redmi 9A ,Smartphone,6.53,32 GB,Granite Grey,79.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-9a-2012628.html,new,2024-04-15,2012628,(17),4.2,13 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
XIAOMI,14 + Electric Scooter 4 Lite Swiss Edition Bundle ,Smartphone,6.36,512 GB,Jade Green,1099.,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-14-electric-scooter-4-lite-swiss-edition-bundle-2238859.html,new,2024-04-15,2238859,(0),,50 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,Redmi 13C ,Smartphone,6.74,128 GB,Clover Green,133.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-13c-2219844.html,new,2024-04-15,2219844,(1),4.0,50 MP,Auslieferung in bis zu 7 Werktagen
APPLE,iPhone 15 Pro Max ,Smartphone,6.7,1 TB,Black Titanium,1556.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-max-2203435.html,new,2024-04-15,2203435,(0),,48 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
XIAOMI,Redmi A2 ,Smartphone,6.52,32 GB,Hellgrün,88.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-a2-2178002.html,new,2024-04-15,2178002,(10),4.5,8 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
SAMSUNG,Galaxy A25 5G ,Smartphone,6.5,128 GB,Blue,269.95,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a25-5g-2216496.html,new,2024-04-15,2216496,(6),4.7,50 MP,Auslieferung in 1-2 Werktagen
SAMSUNG,Galaxy S23 FE ,Smartphone,6.4,256 GB,Graphite,629.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-fe-2216487.html,new,2024-04-15,2216487,(2),3.0,50 MP,Auslieferung in 1-2 Werktagen
