brand,model,size,storage,color,rating,reviews_count,delivery_time,price,webpage,source,camera_MP,date
apple,iphone 14,6.1,256 GB,purple,5.0,5,2.0,729.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151032.html,mediamarkt,12.0,2024-04-15
apple,iphone 14,6.1,256 GB,red,5.0,5,2.0,729.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151033.html,mediamarkt,12.0,2024-04-15
apple,iphone 14,6.1,256 GB,starlight,5.0,5,2.0,729.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151031.html,mediamarkt,12.0,2024-04-15
apple,iphone 14,6.1,128 GB,yellow,4.8,13,,619.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2176808.html,mediamarkt,12.0,2024-04-15
apple,iphone 14 plus,6.7,128 GB,yellow,5.0,4,,729.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2176811.html,mediamarkt,12.0,2024-04-15
apple,iphone 13,6.1,256 GB,pink,0.0,0,,649.0,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091355.html,mediamarkt,12.0,2024-04-15
xiaomi,redmi note 13 pro 4g,6.67,256 GB,forest green,5.0,1,7.0,296.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-pro-4g-2220895.html,mediamarkt,200.0,2024-04-15
xiaomi,redmi note 13 pro 5g,6.67,256 GB,midnight black,4.0,5,2.0,349.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-pro-5g-2220897.html,mediamarkt,200.0,2024-04-15
samsung,galaxy s24,6.2,256 GB,amber yellow,4.5,295,2.0,899.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-2220726.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s23+,6.6,256 GB,cream,4.6,154,2.0,699.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167370.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s24,6.2,128 GB,onyx black,4.5,295,2.0,749.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-2220727.html,mediamarkt,50.0,2024-04-15
apple,iphone se,4.7,128 GB,starlight,0.0,0,,430.95,https://www.mediamarkt.ch/de/product/_apple-iphone-se-2118903.html,mediamarkt,12.0,2024-04-15
apple,iphone se (2022),4.7,256 GB,starlight,0.0,0,2.0,567.0,https://www.mediamarkt.ch/de/product/_apple-iphone-se-2022-2118907.html,mediamarkt,12.0,2024-04-15
apple,iphone 15,6.1,256 GB,pink,4.0,4,4.0,829.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203377.html,mediamarkt,48.0,2024-04-15
apple,iphone 12,6.1,128 GB,black,3.3,8,2.0,529.0,https://www.mediamarkt.ch/de/product/_apple-iphone-12-2028653.html,mediamarkt,12.0,2024-04-15
apple,iphone 12,6.1,64 GB,purple,5.0,5,2.0,479.95,https://www.mediamarkt.ch/de/product/_apple-iphone-12-2066506.html,mediamarkt,12.0,2024-04-15
apple,iphone 15,6.1,512 GB,black,3.0,1,2.0,1026.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203382.html,mediamarkt,48.0,2024-04-15
apple,iphone 15 pro,6.1,1 TB,natural titanium,5.0,1,,1456.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203421.html,mediamarkt,48.0,2024-04-15
apple,iphone 15 pro,6.1,512 GB,white titanium,0.0,0,,1253.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203414.html,mediamarkt,48.0,2024-04-15
nokia,g42 5g,6.56,128 GB,so grey,4.8,4,7.0,203.95,https://www.mediamarkt.ch/de/product/_nokia-g42-5g-2192169.html,mediamarkt,50.0,2024-04-15
google,pixel 8,6.2,128 GB,obsidian,4.5,26,2.0,652.0,https://www.mediamarkt.ch/de/product/_google-pixel-8-2214716.html,mediamarkt,50.0,2024-04-15
apple,iphone 13,6.1,128 GB,red,4.8,5,2.0,525.0,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091436.html,mediamarkt,12.0,2024-04-15
apple,iphone 15 pro,6.1,1 TB,blue titanium,4.7,3,,1474.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203423.html,mediamarkt,48.0,2024-04-15
samsung,galaxy s23,6.1,256 GB,cream,0.0,0,,669.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167357.html,mediamarkt,,2024-04-15
samsung,galaxy s24,6.2,128 GB,amber yellow,4.5,295,2.0,749.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-2220730.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s24 ultra,6.8,256 GB,titanium violet,4.7,881,2.0,1179.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-ultra-2220739.html,mediamarkt,200.0,2024-04-15
samsung,galaxy a55 5g,6.6,128 GB,awesome lemon,0.0,0,4.0,429.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a55-5g-2237052.html,mediamarkt,50.0,2024-04-15
samsung,galaxy a35 5g,6.6,128 GB,awesome lemon,0.0,0,2.0,359.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a35-5g-2237048.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s24+,6.7,512 GB,cobalt violet,4.5,210,2.0,1149.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-2220717.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s23 ultra,6.8,256 GB,cream,4.6,605,2.0,867.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-ultra-2167380.html,mediamarkt,200.0,2024-04-15
samsung,galaxy a35 5g,6.6,256 GB,awesome navy,0.0,0,10.0,412.95,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a35-5g-2242341.html,mediamarkt,50.0,2024-04-15
xiaomi,redmi note 13 4g,6.67,256 GB,mint green,0.0,0,7.0,222.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-4g-2220889.html,mediamarkt,108.0,2024-04-15
samsung,galaxy z fold5,7.6,512 GB,icy blue,4.3,49,10.0,1770.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-z-fold5-2193025.html,mediamarkt,50.0,2024-04-15
xiaomi,redmi note 13 4g,6.67,256 GB,midnight black,0.0,0,6.0,222.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-4g-2220888.html,mediamarkt,108.0,2024-04-15
samsung,galaxy z flip5,6.7,512 GB,mint,4.6,57,2.0,1003.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-z-flip5-2193036.html,mediamarkt,12.0,2024-04-15
nokia,g22,6.52,64 GB,meteor grey,0.0,0,2.0,159.95,https://www.mediamarkt.ch/de/product/_nokia-g22-2175509.html,mediamarkt,50.0,2024-04-15
nokia,g22,6.52,64 GB,lagoon blue,5.0,1,2.0,153.95,https://www.mediamarkt.ch/de/product/_nokia-g22-2175510.html,mediamarkt,50.0,2024-04-15
apple,iphone 15 pro max,6.7,1 TB,white titanium,5.0,2,,1582.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-max-2203439.html,mediamarkt,48.0,2024-04-15
xiaomi,13t pro,6.67,1 TB,alpine blue,0.0,0,,893.0,https://www.mediamarkt.ch/de/product/_xiaomi-13t-pro-2203278.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s23 fe,6.4,256 GB,cream,3.0,2,4.0,629.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-fe-2216491.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s23 fe,6.4,128 GB,cream,3.0,2,2.0,599.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-fe-2216485.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s23 fe,6.4,128 GB,mint,3.0,2,2.0,599.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-fe-2216483.html,mediamarkt,50.0,2024-04-15
xiaomi,13t pro,6.67,1 TB,black,0.0,0,7.0,893.0,https://www.mediamarkt.ch/de/product/_xiaomi-13t-pro-2203276.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s23 fe,6.4,256 GB,purple,3.7,3,4.0,629.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-fe-2216489.html,mediamarkt,50.0,2024-04-15
motorola,moto g32,6.5,128 GB,mineral grey,0.0,0,7.0,174.95,https://www.mediamarkt.ch/de/product/_motorola-moto-g32-2161925.html,mediamarkt,50.0,2024-04-15
motorola,moto e13,6.5,64 GB,cosmic black,1.0,1,4.0,99.95,https://www.mediamarkt.ch/de/product/_motorola-moto-e13-2180587.html,mediamarkt,13.0,2024-04-15
apple,iphone 14,6.1,512 GB,midnight,0.0,0,2.0,980.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151035.html,mediamarkt,12.0,2024-04-15
samsung,galaxy a25 5g,6.5,128 GB,yellow,4.7,6,2.0,269.95,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a25-5g-2216507.html,mediamarkt,50.0,2024-04-15
inoi,a62,6.1,64 GB,black,0.0,0,2.0,89.95,https://www.mediamarkt.ch/de/product/_inoi-a62-2190679.html,mediamarkt,13.0,2024-04-15
inoi,a72,6.5,64 GB,violet,0.0,0,,121.95,https://www.mediamarkt.ch/de/product/_inoi-a72-2190692.html,mediamarkt,13.0,2024-04-15
inoi,a72,6.5,64 GB,gray,0.0,0,7.0,116.95,https://www.mediamarkt.ch/de/product/_inoi-a72-2190691.html,mediamarkt,13.0,2024-04-15
doro,8200 plus,6.1,64 GB,dark blue,0.0,0,7.0,283.95,https://www.mediamarkt.ch/de/product/_doro-8200-plus-2198411.html,mediamarkt,16.0,2024-04-15
doro,8200,6.1,64 GB,dark blue,0.0,0,7.0,290.95,https://www.mediamarkt.ch/de/product/_doro-8200-2198408.html,mediamarkt,16.0,2024-04-15
inoi,a63,6.5,32 GB,black,5.0,1,7.0,93.95,https://www.mediamarkt.ch/de/product/_inoi-a63-2190687.html,mediamarkt,13.0,2024-04-15
apple,iphone 13,6.1,256 GB,red,0.0,0,2.0,625.0,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091356.html,mediamarkt,12.0,2024-04-15
inoi,note 13s,6.95,256 GB,gray,0.0,0,2.0,158.95,https://www.mediamarkt.ch/de/product/_inoi-note-13s-2190696.html,mediamarkt,16.0,2024-04-15
xiaomi,redmi note 13 pro+ 5g,6.67,512 GB,moonlight white,2.0,1,,446.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-pro-5g-2220880.html,mediamarkt,200.0,2024-04-15
xiaomi,redmi note 13 pro+ 5g,6.67,512 GB,aurora purple,4.0,2,2.0,424.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-pro-5g-2220881.html,mediamarkt,200.0,2024-04-15
apple,iphone 12,6.1,128 GB,purple,4.8,8,,529.0,https://www.mediamarkt.ch/de/product/_apple-iphone-12-2066507.html,mediamarkt,12.0,2024-04-15
xiaomi,redmi note 13 pro+ 5g,6.67,256 GB,moonlight white,0.0,0,7.0,399.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-pro-5g-2220883.html,mediamarkt,200.0,2024-04-15
nothing,phone (2),6.7,512 GB,white,5.0,1,,649.0,https://www.mediamarkt.ch/de/product/_nothing-phone-2-2189935.html,mediamarkt,50.0,2024-04-15
xiaomi,redmi note 13 pro+ 5g,6.67,256 GB,aurora purple,0.0,0,6.0,399.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-pro-5g-2220884.html,mediamarkt,200.0,2024-04-15
samsung,galaxy s24,6.2,256 GB,onyx black,4.5,295,4.0,899.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-2220723.html,mediamarkt,50.0,2024-04-15
xiaomi,redmi 12,6.79,256 GB,sky blue,5.0,1,,204.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-12-2203272.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s24,6.2,256 GB,marble grey,4.5,295,2.0,899.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-2220724.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s24,6.2,256 GB,cobalt violet,4.5,296,2.0,899.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-2220725.html,mediamarkt,50.0,2024-04-15
apple,iphone 12,6.1,128 GB,green,4.8,4,2.0,529.0,https://www.mediamarkt.ch/de/product/_apple-iphone-12-2028661.html,mediamarkt,12.0,2024-04-15
apple,iphone se (2022),4.7,256 GB,midnight,5.0,2,,579.0,https://www.mediamarkt.ch/de/product/_apple-iphone-se-2022-2118906.html,mediamarkt,12.0,2024-04-15
apple,iphone 15 plus,6.7,512 GB,yellow,0.0,0,2.0,1129.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-plus-2203400.html,mediamarkt,48.0,2024-04-15
apple,iphone 12,6.1,128 GB,white,4.7,16,2.0,529.0,https://www.mediamarkt.ch/de/product/_apple-iphone-12-2028654.html,mediamarkt,12.0,2024-04-15
apple,iphone 15,6.1,512 GB,pink,0.0,0,,1029.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203383.html,mediamarkt,48.0,2024-04-15
apple,iphone 15,6.1,512 GB,blue,5.0,2,,1045.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203386.html,mediamarkt,48.0,2024-04-15
apple,iphone 15 plus,6.7,128 GB,green,5.0,1,2.0,829.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-plus-2203392.html,mediamarkt,48.0,2024-04-15
xiaomi,13 pro,6.73,256 GB,ceramic white,0.0,0,,1225.0,https://www.mediamarkt.ch/de/product/_xiaomi-13-pro-2175506.html,mediamarkt,50.0,2024-04-15
apple,iphone 15 plus,6.7,512 GB,black,0.0,0,2.0,1123.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-plus-2203398.html,mediamarkt,48.0,2024-04-15
samsung,galaxy s24 ultra,6.8,1 TB,titanium black,4.7,881,2.0,1599.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-ultra-2220713.html,mediamarkt,200.0,2024-04-15
motorola,moto g82 5g,6.6,128 GB,meteorite gray,0.0,0,7.0,322.95,https://www.mediamarkt.ch/de/product/_motorola-moto-g82-5g-2134534.html,mediamarkt,50.0,2024-04-15
xiaomi,redmi note 12 4g,6.67,64 GB,onyx gray,0.0,0,,178.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-4g-2195956.html,mediamarkt,50.0,2024-04-15
motorola,moto g22,6.5,64 GB,cosmic black,0.0,0,7.0,204.95,https://www.mediamarkt.ch/de/product/_motorola-moto-g22-2134530.html,mediamarkt,50.0,2024-04-15
motorola,moto g30,6.5,128 GB,dark pearl,0.0,0,7.0,259.95,https://www.mediamarkt.ch/de/product/_motorola-moto-g30-2076214.html,mediamarkt,64.0,2024-04-15
oppo,a58,6.72,128 GB,dazzling green,0.0,0,,129.7,https://www.mediamarkt.ch/de/product/_oppo-a58-2202444.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s24+,6.7,512 GB,amber yellow,4.5,210,,1149.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-2220718.html,mediamarkt,50.0,2024-04-15
crosscall,stellar,6.497,128 GB,black,0.0,0,7.0,892.0,https://www.mediamarkt.ch/de/product/_crosscall-stellar-x5-2219743.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s23,6.1,128 GB,lavender,4.4,271,2.0,602.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167349.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s22 ultra 5g,6.8,256 GB,phantom black,4.3,148,,947.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s22-ultra-5g-2109393.html,mediamarkt,108.0,2024-04-15
xiaomi,redmi note 12 pro 5g,6.67,128 GB,polar white,0.0,0,7.0,356.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-pro-5g-2215826.html,mediamarkt,50.0,2024-04-15
motorola,edge 20 pro,6.7,256 GB,blue vegan leather,0.0,0,7.0,533.0,https://www.mediamarkt.ch/de/product/_motorola-edge-20-pro-2095383.html,mediamarkt,108.0,2024-04-15
samsung,galaxy s23,6.1,128 GB,cream,0.0,0,,629.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167340.html,mediamarkt,,2024-04-15
xiaomi,redmi 12c,6.71,64 GB,mint green,5.0,4,7.0,133.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-12c-2178005.html,mediamarkt,50.0,2024-04-15
xiaomi,redmi 12c,6.71,64 GB,graphite gray,3.8,6,,133.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-12c-2178006.html,mediamarkt,50.0,2024-04-15
xiaomi,redmi 12c,6.71,64 GB,ocean blue,5.0,4,,133.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-12c-2178007.html,mediamarkt,50.0,2024-04-15
samsung,galaxy a35 5g,6.6,256 GB,awesome iceblue,5.0,1,,419.95,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a35-5g-2242300.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s24+,6.7,256 GB,marble grey,4.5,210,2.0,949.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-2220720.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s23+,6.6,512 GB,phantom black,4.6,156,2.0,849.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167378.html,mediamarkt,50.0,2024-04-15
xiaomi,redmi note 13 4g,6.67,128 GB,ice blue,3.0,3,7.0,178.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-4g-2220887.html,mediamarkt,108.0,2024-04-15
samsung,galaxy z flip5,6.7,256 GB,graphite,4.5,55,7.0,1011.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-z-flip5-2193030.html,mediamarkt,12.0,2024-04-15
samsung,galaxy z fold4,7.6,256 GB,phantom black,4.1,55,,1837.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-z-fold4-2141921.html,mediamarkt,50.0,2024-04-15
emporia,smart.5mini,4.95,64 GB,black,0.0,0,7.0,178.95,https://www.mediamarkt.ch/de/product/_emporia-smart-5mini-2192175.html,mediamarkt,13.0,2024-04-15
samsung,galaxy z fold5,7.6,256 GB,icy blue,4.3,49,7.0,1629.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-z-fold5-2193040.html,mediamarkt,50.0,2024-04-15
samsung,galaxy z flip5,6.7,256 GB,mint,4.5,55,7.0,1011.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-z-flip5-2193032.html,mediamarkt,12.0,2024-04-15
samsung,galaxy z fold5,7.6,256 GB,phantom black,4.3,48,7.0,1608.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-z-fold5-2193037.html,mediamarkt,50.0,2024-04-15
nokia,c21 plus,6.517,32 GB,dark cyan,5.0,1,,84.7,https://www.mediamarkt.ch/de/product/_nokia-c21-plus-2127663.html,mediamarkt,13.0,2024-04-15
samsung,galaxy z fold5,7.6,256 GB,cream,4.3,48,7.0,1693.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-z-fold5-2193038.html,mediamarkt,50.0,2024-04-15
samsung,galaxy z fold5,7.6,512 GB,cream,4.3,49,2.0,1899.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-z-fold5-2193042.html,mediamarkt,50.0,2024-04-15
samsung,galaxy z fold5,7.6,512 GB,phantom black,4.3,48,2.0,1710.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-z-fold5-2193041.html,mediamarkt,50.0,2024-04-15
one,plus nord ce 3 lite 5g,6.72,128 GB,chromatic gray,5.0,1,2.0,313.95,https://www.mediamarkt.ch/de/product/_one-plus-nord-ce-3-lite-5g-2180208.html,mediamarkt,108.0,2024-04-15
one,plus nord ce 3 lite 5g,6.72,128 GB,pastel lime,0.0,0,6.0,314.95,https://www.mediamarkt.ch/de/product/_one-plus-nord-ce-3-lite-5g-2180209.html,mediamarkt,108.0,2024-04-15
wiko,y52,5,16 GB,deep blue,1.5,2,,49.7,https://www.mediamarkt.ch/de/product/_wiko-y52-2127285.html,mediamarkt,5.0,2024-04-15
samsung,galaxy a34 5g,6.6,128 GB,awesome graphite,4.3,216,2.0,320.95,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a34-5g-2173976.html,mediamarkt,48.0,2024-04-15
doro,8100 plus,6.1,32 GB,graphite,0.0,0,2.0,242.0,https://www.mediamarkt.ch/de/product/_doro-8100-plus-2119149.html,mediamarkt,13.0,2024-04-15
xiaomi,redmi 13c,6.74,256 GB,navy blue,0.0,0,7.0,160.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-13c-2219845.html,mediamarkt,50.0,2024-04-15
nokia,c32,6.517,64 GB,charcoal,0.0,0,2.0,134.95,https://www.mediamarkt.ch/de/product/_nokia-c32-2181891.html,mediamarkt,50.0,2024-04-15
samsung,galaxy a54 5g,6.4,128 GB,awesome violet,4.4,319,4.0,347.95,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a54-5g-2173982.html,mediamarkt,50.0,2024-04-15
apple,iphone 14 plus,6.7,256 GB,red,5.0,2,,829.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151048.html,mediamarkt,12.0,2024-04-15
apple,iphone 14 plus,6.7,128 GB,blue,5.0,6,,729.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151044.html,mediamarkt,12.0,2024-04-15
fairphone,4 5g,6.3,128 GB,gray,4.0,4,7.0,449.95,https://www.mediamarkt.ch/de/product/_fairphone-4-5g-2093552.html,mediamarkt,48.0,2024-04-15
apple,iphone 14 plus,6.7,256 GB,midnight,5.0,5,7.0,829.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151045.html,mediamarkt,12.0,2024-04-15
samsung,galaxy a54 5g,6.4,256 GB,awesome graphite,4.4,320,2.0,449.95,https://www.mediamarkt.ch/de/product/_samsung-galaxy-a54-5g-2176862.html,mediamarkt,50.0,2024-04-15
apple,iphone 14 plus,6.7,512 GB,blue,5.0,2,,1026.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151054.html,mediamarkt,12.0,2024-04-15
apple,iphone 14 plus,6.7,128 GB,red,5.0,3,2.0,729.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151043.html,mediamarkt,12.0,2024-04-15
xiaomi,13t pro,6.67,512 GB,meadow green,2.3,3,7.0,804.0,https://www.mediamarkt.ch/de/product/_xiaomi-13t-pro-2203281.html,mediamarkt,50.0,2024-04-15
xiaomi,13t pro,6.67,512 GB,black,4.3,3,,763.0,https://www.mediamarkt.ch/de/product/_xiaomi-13t-pro-2203279.html,mediamarkt,50.0,2024-04-15
xiaomi,redmi a2,6.52,32 GB,light blue,4.2,6,,88.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-a2-2178003.html,mediamarkt,8.0,2024-04-15
samsung,galaxy s23 fe,6.4,128 GB,graphite,3.0,2,2.0,619.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-fe-2216482.html,mediamarkt,50.0,2024-04-15
doro,8050 (mit ladestation + handyhülle),5.45,16 GB,black,0.0,0,2.0,229.7,https://www.mediamarkt.ch/de/product/_doro-8050-mit-ladestation-handyh%C3%BClle-1980442.html,mediamarkt,13.0,2024-04-15
xiaomi,13t pro,6.67,512 GB,alpine blue,5.0,1,,804.0,https://www.mediamarkt.ch/de/product/_xiaomi-13t-pro-2203282.html,mediamarkt,50.0,2024-04-15
apple,iphone 14 plus,6.7,512 GB,red,5.0,2,,1026.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151053.html,mediamarkt,12.0,2024-04-15
xiaomi,13t,6.67,256 GB,alpine blue,0.0,0,,580.0,https://www.mediamarkt.ch/de/product/_xiaomi-13t-2203285.html,mediamarkt,50.0,2024-04-15
apple,iphone 14 plus,6.7,512 GB,deep purple,5.0,2,7.0,1026.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151052.html,mediamarkt,12.0,2024-04-15
xiaomi,13t,6.67,256 GB,meadow green,4.3,3,7.0,580.0,https://www.mediamarkt.ch/de/product/_xiaomi-13t-2203284.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s23 fe,6.4,128 GB,purple,3.7,3,2.0,599.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-fe-2216484.html,mediamarkt,50.0,2024-04-15
one,plus 11 5g,6.7,256 GB,titan black,5.0,1,2.0,829.0,https://www.mediamarkt.ch/de/product/_one-plus-11-5g-2171795.html,mediamarkt,50.0,2024-04-15
apple,iphone 14 plus,6.7,512 GB,starlight,5.0,2,,1026.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151051.html,mediamarkt,12.0,2024-04-15
one,plus 11 5g,6.7,128 GB,titan black,0.0,0,7.0,816.0,https://www.mediamarkt.ch/de/product/_one-plus-11-5g-2171793.html,mediamarkt,50.0,2024-04-15
apple,iphone 14,6.1,512 GB,blue,5.0,1,2.0,931.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151039.html,mediamarkt,12.0,2024-04-15
samsung,galaxy s23 fe,6.4,256 GB,mint,3.0,2,7.0,619.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-fe-2216488.html,mediamarkt,50.0,2024-04-15
apple,iphone 14,6.1,512 GB,purple,0.0,0,,931.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151037.html,mediamarkt,12.0,2024-04-15
apple,iphone 14,6.1,512 GB,red,0.0,0,,931.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151038.html,mediamarkt,12.0,2024-04-15
apple,iphone 14,6.1,512 GB,starlight,0.0,0,,999.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151036.html,mediamarkt,12.0,2024-04-15
apple,iphone 13,6.1,512 GB,starlight,0.0,0,,835.0,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091361.html,mediamarkt,12.0,2024-04-15
apple,iphone 13,6.1,512 GB,red,5.0,2,,835.0,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091364.html,mediamarkt,12.0,2024-04-15
inoi,a63,6.5,32 GB,blue,0.0,0,2.0,91.95,https://www.mediamarkt.ch/de/product/_inoi-a63-2190688.html,mediamarkt,13.0,2024-04-15
apple,iphone 13,6.1,512 GB,blue,0.0,0,,835.0,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091365.html,mediamarkt,12.0,2024-04-15
apple,iphone 14,6.1,256 GB,yellow,5.0,5,,729.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2176809.html,mediamarkt,12.0,2024-04-15
doro,8200 secure,6.1,64 GB,dark blue,0.0,0,7.0,358.95,https://www.mediamarkt.ch/de/product/_doro-8200-secure-2198416.html,mediamarkt,16.0,2024-04-15
apple,iphone 14 plus,6.7,256 GB,yellow,5.0,2,,829.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2176812.html,mediamarkt,12.0,2024-04-15
inoi,a83,6.52,128 GB,black,0.0,0,2.0,129.95,https://www.mediamarkt.ch/de/product/_inoi-a83-2190693.html,mediamarkt,48.0,2024-04-15
motorola,moto g100,6.7,128 GB,iridescent ocean,0.0,0,7.0,600.0,https://www.mediamarkt.ch/de/product/_motorola-moto-g100-2076212.html,mediamarkt,64.0,2024-04-15
xiaomi,redmi note 11,6.43,128 GB,graphite grey,4.1,44,,169.7,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-11-2112524.html,mediamarkt,50.0,2024-04-15
